From_Date,End_Date,SMA,EMA,RSI,SO
2001-08-07,2001-08-27,Infinity,NaN,564.1502,NaN
2001-08-08,2001-08-28,Infinity,NaN,322.222,NaN
2001-08-09,2001-08-29,Infinity,NaN,359.25876,NaN
2001-08-10,2001-08-30,Infinity,NaN,368.51822,NaN
2001-08-13,2001-08-31,Infinity,NaN,516.66595,NaN
2001-08-14,2001-09-04,Infinity,NaN,479.62885,NaN
2001-08-15,2001-09-05,Infinity,NaN,530.7674,NaN
2001-08-16,2001-09-06,Infinity,NaN,476.4706,NaN
2001-08-17,2001-09-07,Infinity,NaN,520.58813,NaN
2001-08-20,2001-09-10,Infinity,NaN,677.9409,NaN
2001-08-21,2001-09-17,Infinity,NaN,780.8822,NaN
2001-08-22,2001-09-18,Infinity,NaN,792.6469,NaN
2001-08-23,2001-09-19,Infinity,NaN,704.4116,NaN
2001-08-24,2001-09-20,Infinity,NaN,849.9997,NaN
2001-08-27,2001-09-21,Infinity,NaN,1807.6951,NaN
2001-08-28,2001-09-24,Infinity,NaN,1489.7458,NaN
2001-08-29,2001-09-25,Infinity,NaN,14875.366,NaN
2001-08-30,2001-09-26,Infinity,NaN,1067.7963,NaN
2001-08-31,2001-09-27,Infinity,NaN,1116.9238,NaN
2001-09-04,2001-09-28,Infinity,NaN,2569.5703,NaN
2001-09-05,2001-10-01,Infinity,NaN,1508.8232,NaN
2001-09-06,2001-10-02,Infinity,NaN,487.50043,NaN
2001-09-07,2001-10-03,Infinity,NaN,779.1677,NaN
2001-09-10,2001-10-04,Infinity,NaN,115.94215,NaN
2001-09-17,2001-10-05,Infinity,NaN,71.00594,NaN
2001-09-18,2001-10-08,Infinity,NaN,44.37868,NaN
2001-09-19,2001-10-09,Infinity,NaN,75.73966,NaN
2001-09-20,2001-10-10,Infinity,NaN,-43.74972,NaN
2001-09-21,2001-10-11,Infinity,NaN,-274.99966,NaN
2001-09-24,2001-10-12,Infinity,NaN,18.59299,NaN
2001-09-25,2001-10-15,Infinity,NaN,42.622944,NaN
2001-09-26,2001-10-16,Infinity,NaN,10.655814,NaN
2001-09-27,2001-10-17,Infinity,NaN,-59.821392,NaN
2001-09-28,2001-10-18,Infinity,NaN,80.39228,NaN
2001-10-01,2001-10-19,Infinity,NaN,60.78437,NaN
2001-10-02,2001-10-22,Infinity,NaN,37.25499,NaN
2001-10-03,2001-10-23,Infinity,NaN,-51.96064,NaN
2001-10-04,2001-10-24,Infinity,NaN,-24.999817,NaN
2001-10-05,2001-10-25,Infinity,NaN,14.516179,NaN
2001-10-08,2001-10-26,Infinity,NaN,-58.064716,NaN
2001-10-09,2001-10-29,Infinity,NaN,97.91662,NaN
2001-10-10,2001-10-30,Infinity,NaN,279.16696,NaN
2001-10-11,2001-10-31,Infinity,NaN,237.50009,NaN
2001-10-12,2001-11-01,Infinity,NaN,279.16696,NaN
2001-10-15,2001-11-02,Infinity,NaN,185.41672,NaN
2001-10-16,2001-11-05,Infinity,NaN,-95.83324,NaN
2001-10-17,2001-11-06,Infinity,NaN,-162.90355,NaN
2001-10-18,2001-11-07,Infinity,NaN,16.417858,NaN
2001-10-19,2001-11-08,Infinity,NaN,-26.31582,NaN
2001-10-22,2001-11-09,Infinity,NaN,58.510525,NaN
2001-10-23,2001-11-12,Infinity,NaN,73.404274,NaN
2001-10-24,2001-11-13,Infinity,NaN,52.127605,NaN
2001-10-25,2001-11-14,Infinity,NaN,-22.340519,NaN
2001-10-26,2001-11-15,Infinity,NaN,20.833433,NaN
2001-10-29,2001-11-16,Infinity,NaN,258.33353,NaN
2001-10-30,2001-11-19,Infinity,NaN,154.16676,NaN
2001-10-31,2001-11-20,Infinity,NaN,256.25015,NaN
2001-11-01,2001-11-21,Infinity,NaN,227.08359,NaN
2001-11-02,2001-11-23,Infinity,NaN,81.249954,NaN
2001-11-05,2001-11-26,Infinity,NaN,-168.75005,NaN
2001-11-06,2001-11-27,Infinity,NaN,-110.74389,NaN
2001-11-07,2001-11-28,Infinity,NaN,-27.77779,NaN
2001-11-08,2001-11-29,Infinity,NaN,-46.666718,NaN
2001-11-09,2001-11-30,Infinity,NaN,-35.869553,NaN
2001-11-12,2001-12-03,Infinity,NaN,-148.2755,NaN
2001-11-13,2001-12-04,Infinity,NaN,-120.75445,NaN
2001-11-14,2001-12-05,Infinity,NaN,-193.47832,NaN
2001-11-15,2001-12-06,Infinity,NaN,-3.243214,NaN
2001-11-16,2001-12-07,Infinity,NaN,-149.20619,NaN
2001-11-19,2001-12-10,Infinity,NaN,-81.08116,NaN
2001-11-20,2001-12-11,Infinity,NaN,-8.108039,NaN
2001-11-21,2001-12-12,Infinity,NaN,-94.59473,NaN
2001-11-23,2001-12-13,Infinity,NaN,72.86817,NaN
2001-11-26,2001-12-14,Infinity,NaN,133.33339,NaN
2001-11-27,2001-12-17,Infinity,NaN,96.12409,NaN
2001-11-28,2001-12-18,Infinity,NaN,100.0,NaN
2001-11-29,2001-12-19,Infinity,NaN,125.581406,NaN
2001-11-30,2001-12-20,Infinity,NaN,189.92253,NaN
2001-12-03,2001-12-21,Infinity,NaN,186.82184,NaN
2001-12-04,2001-12-24,Infinity,NaN,163.56592,NaN
2001-12-05,2001-12-26,Infinity,NaN,141.86057,NaN
2001-12-06,2001-12-27,Infinity,NaN,134.8838,NaN
2001-12-07,2001-12-28,Infinity,NaN,117.82943,NaN
2001-12-10,2001-12-31,Infinity,NaN,124.8062,NaN
2001-12-11,2002-01-02,Infinity,NaN,106.20155,NaN
2001-12-12,2002-01-03,Infinity,NaN,-37.984653,NaN
2001-12-13,2002-01-04,Infinity,NaN,-109.52369,NaN
2001-12-14,2002-01-07,Infinity,NaN,-9.734574,NaN
2001-12-17,2002-01-08,Infinity,NaN,-18.965687,NaN
2001-12-18,2002-01-09,Infinity,NaN,-98.11352,NaN
2001-12-19,2002-01-10,Infinity,NaN,152.83044,NaN
2001-12-20,2002-01-11,Infinity,NaN,166.03796,NaN
2001-12-21,2002-01-14,Infinity,NaN,407.5477,NaN
2001-12-24,2002-01-15,Infinity,NaN,307.5477,NaN
2001-12-26,2002-01-16,Infinity,NaN,562.2653,NaN
2001-12-27,2002-01-17,Infinity,NaN,620.756,NaN
2001-12-28,2002-01-18,Infinity,NaN,718.8695,NaN
2001-12-31,2002-01-22,Infinity,NaN,807.5488,NaN
2002-01-02,2002-01-23,Infinity,NaN,1060.3796,NaN
2002-01-03,2002-01-24,Infinity,NaN,666.03906,NaN
2002-01-04,2002-01-25,Infinity,NaN,656.6052,NaN
2002-01-07,2002-01-28,Infinity,NaN,590.0001,NaN
2002-01-08,2002-01-29,Infinity,NaN,529.99994,NaN
2002-01-09,2002-01-30,Infinity,NaN,882.1465,NaN
2002-01-10,2002-01-31,Infinity,NaN,319.0476,NaN
2002-01-11,2002-02-01,Infinity,NaN,248.48395,NaN
2002-01-14,2002-02-04,Infinity,NaN,277.7773,NaN
2002-01-15,2002-02-05,Infinity,NaN,574.0735,NaN
2002-01-16,2002-02-06,Infinity,NaN,237.28816,NaN
2002-01-17,2002-02-07,Infinity,NaN,263.5593,NaN
2002-01-18,2002-02-08,Infinity,NaN,312.71182,NaN
2002-01-22,2002-02-11,Infinity,NaN,292.37286,NaN
2002-01-23,2002-02-12,Infinity,NaN,289.83044,NaN
2002-01-24,2002-02-13,Infinity,NaN,279.66104,NaN
2002-01-25,2002-02-14,Infinity,NaN,258.4746,NaN
2002-01-28,2002-02-15,Infinity,NaN,227.1186,NaN
2002-01-29,2002-02-19,Infinity,NaN,294.06784,NaN
2002-01-30,2002-02-20,Infinity,NaN,46.610252,NaN
2002-01-31,2002-02-21,Infinity,NaN,63.559307,NaN
2002-02-01,2002-02-22,Infinity,NaN,218.18178,NaN
2002-02-04,2002-02-25,Infinity,NaN,-137.03676,NaN
2002-02-05,2002-02-26,Infinity,NaN,-161.81828,NaN
2002-02-06,2002-02-27,Infinity,NaN,-271.9515,NaN
2002-02-07,2002-02-28,Infinity,NaN,-183.54463,NaN
2002-02-08,2002-03-01,Infinity,NaN,-2149.9915,NaN
2002-02-11,2002-03-04,Infinity,NaN,-135.84886,NaN
2002-02-12,2002-03-05,Infinity,NaN,-43.518635,NaN
2002-02-13,2002-03-06,Infinity,NaN,-43.939545,NaN
2002-02-14,2002-03-07,Infinity,NaN,-36.3639,NaN
2002-02-15,2002-03-08,Infinity,NaN,-311.11093,NaN
2002-02-19,2002-03-11,Infinity,NaN,-84.11232,NaN
2002-02-20,2002-03-12,Infinity,NaN,38.461765,NaN
2002-02-21,2002-03-13,Infinity,NaN,276.9294,NaN
2002-02-22,2002-03-14,Infinity,NaN,200.00293,NaN
2002-02-25,2002-03-15,Infinity,NaN,-992.3294,NaN
2002-02-26,2002-03-18,Infinity,NaN,-56.097473,NaN
2002-02-27,2002-03-19,Infinity,NaN,-14.285324,NaN
2002-02-28,2002-03-20,Infinity,NaN,180.35709,NaN
2002-03-01,2002-03-21,Infinity,NaN,337.49973,NaN
2002-03-04,2002-03-22,Infinity,NaN,344.64206,NaN
2002-03-05,2002-03-25,Infinity,NaN,441.07056,NaN
2002-03-06,2002-03-26,Infinity,NaN,519.64154,NaN
2002-03-07,2002-03-27,Infinity,NaN,576.78424,NaN
2002-03-08,2002-03-28,Infinity,NaN,348.21356,NaN
2002-03-11,2002-04-01,Infinity,NaN,91.07159,NaN
2002-03-12,2002-04-02,Infinity,NaN,149.99965,NaN
2002-03-13,2002-04-03,Infinity,NaN,64.28567,NaN
2002-03-14,2002-04-04,Infinity,NaN,335.71365,NaN
2002-03-15,2002-04-05,Infinity,NaN,458.9274,NaN
2002-03-18,2002-04-08,Infinity,NaN,783.8676,NaN
2002-03-19,2002-04-09,Infinity,NaN,571.0563,NaN
2002-03-20,2002-04-10,Infinity,NaN,266.667,NaN
2002-03-21,2002-04-11,Infinity,NaN,310.25668,NaN
2002-03-22,2002-04-12,Infinity,NaN,331.6242,NaN
2002-03-25,2002-04-15,Infinity,NaN,318.8039,NaN
2002-03-26,2002-04-16,Infinity,NaN,216.23955,NaN
2002-03-27,2002-04-17,Infinity,NaN,129.05989,NaN
2002-03-28,2002-04-18,Infinity,NaN,152.13689,NaN
2002-04-01,2002-04-19,Infinity,NaN,107.69234,NaN
2002-04-02,2002-04-22,Infinity,NaN,308.82315,NaN
2002-04-03,2002-04-23,Infinity,NaN,326.0876,NaN
2002-04-04,2002-04-24,Infinity,NaN,1227.7751,NaN
2002-04-05,2002-04-25,Infinity,NaN,2099.9968,NaN
2002-04-08,2002-04-26,Infinity,NaN,2111.1072,NaN
2002-04-09,2002-04-29,Infinity,NaN,2511.1072,NaN
2002-04-10,2002-04-30,Infinity,NaN,2472.2185,NaN
2002-04-11,2002-05-01,Infinity,NaN,2305.5515,NaN
2002-04-12,2002-05-02,Infinity,NaN,2661.1072,NaN
2002-04-15,2002-05-03,Infinity,NaN,3288.8833,NaN
2002-04-16,2002-05-06,Infinity,NaN,3233.328,NaN
2002-04-17,2002-05-07,Infinity,NaN,3611.105,NaN
2002-04-18,2002-05-08,Infinity,NaN,2444.4402,NaN
2002-04-19,2002-05-09,Infinity,NaN,2733.3289,NaN
2002-04-22,2002-05-10,Infinity,NaN,858.9264,NaN
2002-04-23,2002-05-13,Infinity,NaN,16749.627,NaN
2002-04-24,2002-05-14,Infinity,NaN,-600.04767,NaN
2002-04-25,2002-05-15,Infinity,NaN,36.36365,NaN
2002-04-26,2002-05-16,Infinity,NaN,100.0,NaN
2002-04-29,2002-05-17,Infinity,NaN,80.799866,NaN
2002-04-30,2002-05-20,Infinity,NaN,104.799965,NaN
2002-05-01,2002-05-21,Infinity,NaN,84.79996,NaN
2002-05-02,2002-05-22,Infinity,NaN,167.99988,NaN
2002-05-03,2002-05-23,Infinity,NaN,220.0,NaN
2002-05-06,2002-05-24,Infinity,NaN,247.99988,NaN
2002-05-07,2002-05-28,Infinity,NaN,252.79999,NaN
2002-05-08,2002-05-29,Infinity,NaN,315.9999,NaN
2002-05-09,2002-05-30,Infinity,NaN,347.99988,NaN
2002-05-10,2002-05-31,Infinity,NaN,338.39996,NaN
2002-05-13,2002-06-03,Infinity,NaN,360.0,NaN
2002-05-14,2002-06-04,Infinity,NaN,424.79996,NaN
2002-05-15,2002-06-05,Infinity,NaN,1541.3743,NaN
2002-05-16,2002-06-06,Infinity,NaN,543.421,NaN
2002-05-17,2002-06-07,Infinity,NaN,733.7491,NaN
2002-05-20,2002-06-10,Infinity,NaN,2194.7307,NaN
2002-05-21,2002-06-11,Infinity,NaN,940.73944,NaN
2002-05-22,2002-06-12,Infinity,NaN,602.4977,NaN
2002-05-23,2002-06-13,Infinity,NaN,641.3058,NaN
2002-05-24,2002-06-14,Infinity,NaN,2253.3384,NaN
2002-05-28,2002-06-17,Infinity,NaN,682.6099,NaN
2002-05-29,2002-06-18,Infinity,NaN,-Infinity,NaN
2002-05-30,2002-06-19,Infinity,NaN,375.67517,NaN
2002-05-31,2002-06-20,Infinity,NaN,437.83707,NaN
2002-06-03,2002-06-21,Infinity,NaN,496.2955,NaN
2002-06-04,2002-06-24,Infinity,NaN,141.50925,NaN
2002-06-05,2002-06-25,Infinity,NaN,77.55128,NaN
2002-06-06,2002-06-26,Infinity,NaN,381.633,NaN
2002-06-07,2002-06-27,Infinity,NaN,157.14302,NaN
2002-06-10,2002-06-28,Infinity,NaN,167.34695,NaN
2002-06-11,2002-07-01,Infinity,NaN,277.55127,NaN
2002-06-12,2002-07-02,Infinity,NaN,434.69427,NaN
2002-06-13,2002-07-03,Infinity,NaN,444.89822,NaN
2002-06-14,2002-07-05,Infinity,NaN,208.16345,NaN
2002-06-17,2002-07-08,Infinity,NaN,246.93909,NaN
2002-06-18,2002-07-09,Infinity,NaN,310.2043,NaN
2002-06-19,2002-07-10,Infinity,NaN,222.22278,NaN
2002-06-20,2002-07-11,Infinity,NaN,54.545574,NaN
2002-06-21,2002-07-12,Infinity,NaN,-10.294067,NaN
2002-06-24,2002-07-15,Infinity,NaN,55.882202,NaN
2002-06-25,2002-07-16,Infinity,NaN,-35.294067,NaN
2002-06-26,2002-07-17,Infinity,NaN,19.117516,NaN
2002-06-27,2002-07-18,Infinity,NaN,158.82344,NaN
2002-06-28,2002-07-19,Infinity,NaN,559.9983,NaN
2002-07-01,2002-07-22,Infinity,NaN,367.47006,NaN
2002-07-02,2002-07-23,Infinity,NaN,425.3013,NaN
2002-07-03,2002-07-24,Infinity,NaN,525.30133,NaN
2002-07-05,2002-07-25,Infinity,NaN,621.68677,NaN
2002-07-08,2002-07-26,Infinity,NaN,837.3334,NaN
2002-07-09,2002-07-29,Infinity,NaN,740.0001,NaN
2002-07-10,2002-07-30,Infinity,NaN,665.33356,NaN
2002-07-11,2002-07-31,Infinity,NaN,662.6669,NaN
2002-07-12,2002-08-01,Infinity,NaN,665.33356,NaN
2002-07-15,2002-08-02,Infinity,NaN,704.59845,NaN
2002-07-16,2002-08-05,Infinity,NaN,1057.6271,NaN
2002-07-17,2002-08-06,Infinity,NaN,865.219,NaN
2002-07-18,2002-08-07,Infinity,NaN,5166.6577,NaN
2002-07-19,2002-08-08,Infinity,NaN,932.43054,NaN
2002-07-22,2002-08-09,Infinity,NaN,1017.24445,NaN
2002-07-23,2002-08-12,Infinity,NaN,987.0983,NaN
2002-07-24,2002-08-13,Infinity,NaN,255.1723,NaN
2002-07-25,2002-08-14,Infinity,NaN,275.72833,NaN
2002-07-26,2002-08-15,Infinity,NaN,238.83514,NaN
2002-07-29,2002-08-16,Infinity,NaN,206.7963,NaN
2002-07-30,2002-08-19,Infinity,NaN,119.41757,NaN
2002-07-31,2002-08-20,Infinity,NaN,143.68944,NaN
2002-08-01,2002-08-21,Infinity,NaN,318.75046,NaN
2002-08-02,2002-08-22,Infinity,NaN,22.641459,NaN
2002-08-05,2002-08-23,Infinity,NaN,61.29027,NaN
2002-08-06,2002-08-26,Infinity,NaN,112.903305,NaN
2002-08-07,2002-08-27,Infinity,NaN,122.58074,NaN
2002-08-08,2002-08-28,Infinity,NaN,234.40857,NaN
2002-08-09,2002-08-29,Infinity,NaN,311.8279,NaN
2002-08-12,2002-08-30,Infinity,NaN,379.56985,NaN
2002-08-13,2002-09-03,Infinity,NaN,440.86014,NaN
2002-08-14,2002-09-04,Infinity,NaN,407.52682,NaN
2002-08-15,2002-09-05,Infinity,NaN,398.9247,NaN
2002-08-16,2002-09-06,Infinity,NaN,332.25797,NaN
2002-08-19,2002-09-09,Infinity,NaN,283.8709,NaN
2002-08-20,2002-09-10,Infinity,NaN,268.5188,NaN
2002-08-21,2002-09-11,Infinity,NaN,179.62982,NaN
2002-08-22,2002-09-12,Infinity,NaN,213.72542,NaN
2002-08-23,2002-09-13,Infinity,NaN,405.55515,NaN
2002-08-26,2002-09-16,Infinity,NaN,561.11084,NaN
2002-08-27,2002-09-17,Infinity,NaN,292.30753,NaN
2002-08-28,2002-09-18,Infinity,NaN,484.61505,NaN
2002-08-29,2002-09-19,Infinity,NaN,638.46094,NaN
2002-08-30,2002-09-20,Infinity,NaN,861.53766,NaN
2002-09-03,2002-09-23,Infinity,NaN,1138.4609,NaN
2002-09-04,2002-09-24,Infinity,NaN,1330.7684,NaN
2002-09-05,2002-09-25,Infinity,NaN,861.53766,NaN
2002-09-06,2002-09-26,Infinity,NaN,869.2301,NaN
2002-09-09,2002-09-27,Infinity,NaN,1092.3068,NaN
2002-09-10,2002-09-30,Infinity,NaN,1523.0759,NaN
2002-09-11,2002-10-01,Infinity,NaN,1676.9219,NaN
2002-09-12,2002-10-02,Infinity,NaN,4524.8975,NaN
2002-09-13,2002-10-03,Infinity,NaN,605.2643,NaN
2002-09-16,2002-10-04,Infinity,NaN,1475.0018,NaN
2002-09-17,2002-10-07,Infinity,NaN,1412.5015,NaN
2002-09-18,2002-10-08,Infinity,NaN,479.59213,NaN
2002-09-19,2002-10-09,Infinity,NaN,2785.726,NaN
2002-09-20,2002-10-10,Infinity,NaN,918.75073,NaN
2002-09-23,2002-10-11,Infinity,NaN,476.27097,NaN
2002-09-24,2002-10-14,Infinity,NaN,489.83026,NaN
2002-09-25,2002-10-15,Infinity,NaN,350.84732,NaN
2002-09-26,2002-10-16,Infinity,NaN,659.9994,NaN
2002-09-27,2002-10-17,Infinity,NaN,-Infinity,NaN
2002-09-30,2002-10-18,Infinity,NaN,172.54897,NaN
2002-10-01,2002-10-21,Infinity,NaN,89.99996,NaN
2002-10-02,2002-10-22,Infinity,NaN,433.3376,NaN
2002-10-03,2002-10-23,Infinity,NaN,26.666624,NaN
2002-10-04,2002-10-24,Infinity,NaN,-175.86217,NaN
2002-10-07,2002-10-25,Infinity,NaN,-5.882373,NaN
2002-10-08,2002-10-28,Infinity,NaN,-181.63261,NaN
2002-10-09,2002-10-29,Infinity,NaN,5.405517,NaN
2002-10-10,2002-10-30,Infinity,NaN,-116.215775,NaN
2002-10-11,2002-10-31,Infinity,NaN,-48.611145,NaN
2002-10-14,2002-11-01,Infinity,NaN,-248.38766,NaN
2002-10-15,2002-11-04,Infinity,NaN,-104.90198,NaN
2002-10-16,2002-11-05,Infinity,NaN,-84.84872,NaN
2002-10-17,2002-11-06,Infinity,NaN,-62.162315,NaN
2002-10-18,2002-11-07,Infinity,NaN,86.48643,NaN
2002-10-21,2002-11-08,Infinity,NaN,167.56758,NaN
2002-10-22,2002-11-11,Infinity,NaN,291.89197,NaN
2002-10-23,2002-11-12,Infinity,NaN,248.64874,NaN
2002-10-24,2002-11-13,Infinity,NaN,345.94598,NaN
2002-10-25,2002-11-14,Infinity,NaN,286.48645,NaN
2002-10-28,2002-11-15,Infinity,NaN,170.27036,NaN
2002-10-29,2002-11-18,Infinity,NaN,267.5676,NaN
2002-10-30,2002-11-19,Infinity,NaN,-540.5407,NaN
2002-10-31,2002-11-20,Infinity,NaN,-31.578959,NaN
2002-11-01,2002-11-21,Infinity,NaN,-153.00006,NaN
2002-11-04,2002-11-22,Infinity,NaN,-60.000004,NaN
2002-11-05,2002-11-25,Infinity,NaN,-540.0001,NaN
2002-11-06,2002-11-26,Infinity,NaN,-6.5358453,NaN
2002-11-07,2002-11-27,Infinity,NaN,-8.235255,NaN
2002-11-08,2002-11-29,Infinity,NaN,-9.722189,NaN
2002-11-11,2002-12-02,Infinity,NaN,-129.54523,NaN
2002-11-12,2002-12-03,Infinity,NaN,118.18178,NaN
2002-11-13,2002-12-04,Infinity,NaN,459.09048,NaN
2002-11-14,2002-12-05,Infinity,NaN,479.545,NaN
2002-11-15,2002-12-06,Infinity,NaN,547.72656,NaN
2002-11-18,2002-12-09,Infinity,NaN,631.81757,NaN
2002-11-19,2002-12-10,Infinity,NaN,545.4538,NaN
2002-11-20,2002-12-11,Infinity,NaN,406.81747,NaN
2002-11-21,2002-12-12,Infinity,NaN,440.90866,NaN
2002-11-22,2002-12-13,Infinity,NaN,540.90826,NaN
2002-11-25,2002-12-16,Infinity,NaN,420.45413,NaN
2002-11-26,2002-12-17,Infinity,NaN,374.99945,NaN
2002-11-27,2002-12-18,Infinity,NaN,152.27255,NaN
2002-11-29,2002-12-19,Infinity,NaN,833.332,NaN
2002-12-02,2002-12-20,Infinity,NaN,325.00012,NaN
2002-12-03,2002-12-23,Infinity,NaN,-1016.6767,NaN
2002-12-04,2002-12-24,Infinity,NaN,7.143013,NaN
2002-12-05,2002-12-26,Infinity,NaN,-31.706978,NaN
2002-12-06,2002-12-27,Infinity,NaN,16.666985,NaN
2002-12-09,2002-12-30,Infinity,NaN,93.333206,NaN
2002-12-10,2002-12-31,Infinity,NaN,116.66635,NaN
2002-12-11,2003-01-02,Infinity,NaN,-216.66573,NaN
2002-12-12,2003-01-03,Infinity,NaN,-33.333473,NaN
2002-12-13,2003-01-06,Infinity,NaN,-303.12567,NaN
2002-12-16,2003-01-07,Infinity,NaN,-35.416718,NaN
2002-12-17,2003-01-08,Infinity,NaN,92.85695,NaN
2002-12-18,2003-01-09,Infinity,NaN,75.0,NaN
2002-12-19,2003-01-10,Infinity,NaN,-14.286104,NaN
2002-12-20,2003-01-13,Infinity,NaN,-92.85763,NaN
2002-12-23,2003-01-14,Infinity,NaN,-35.714577,NaN
2002-12-24,2003-01-15,Infinity,NaN,-14.286104,NaN
2002-12-26,2003-01-16,Infinity,NaN,167.85764,NaN
2002-12-27,2003-01-17,Infinity,NaN,542.859,NaN
2002-12-30,2003-01-21,Infinity,NaN,521.43054,NaN
2002-12-31,2003-01-22,Infinity,NaN,785.7173,NaN
2003-01-02,2003-01-23,Infinity,NaN,760.7173,NaN
2003-01-03,2003-01-24,Infinity,NaN,857.1465,NaN
2003-01-06,2003-01-27,Infinity,NaN,1157.1478,NaN
2003-01-07,2003-01-28,Infinity,NaN,1308.6984,NaN
2003-01-08,2003-01-29,Infinity,NaN,752.5008,NaN
2003-01-09,2003-01-30,Infinity,NaN,727.5007,NaN
2003-01-10,2003-01-31,Infinity,NaN,802.50055,NaN
2003-01-13,2003-02-03,Infinity,NaN,772.50073,NaN
2003-01-14,2003-02-04,Infinity,NaN,855.00085,NaN
2003-01-15,2003-02-05,Infinity,NaN,1373.3365,NaN
2003-01-16,2003-02-06,Infinity,NaN,1966.6534,NaN
2003-01-17,2003-02-07,Infinity,NaN,2478.2654,NaN
2003-01-21,2003-02-10,Infinity,NaN,14324.674,NaN
2003-01-22,2003-02-11,Infinity,NaN,12949.704,NaN
2003-01-23,2003-02-12,Infinity,NaN,2012.4863,NaN
2003-01-24,2003-02-13,Infinity,NaN,3980.0603,NaN
2003-01-27,2003-02-14,Infinity,NaN,763.6372,NaN
2003-01-28,2003-02-18,Infinity,NaN,732.728,NaN
2003-01-29,2003-02-19,Infinity,NaN,752.7282,NaN
2003-01-30,2003-02-20,Infinity,NaN,1483.3346,NaN
2003-01-31,2003-02-21,Infinity,NaN,1162.5011,NaN
2003-02-03,2003-02-24,Infinity,NaN,1329.1677,NaN
2003-02-04,2003-02-25,Infinity,NaN,1422.7318,NaN
2003-02-05,2003-02-26,Infinity,NaN,1336.3676,NaN
2003-02-06,2003-02-27,Infinity,NaN,49.05667,NaN
2003-02-07,2003-02-28,Infinity,NaN,-9.434003,NaN
2003-02-10,2003-03-03,Infinity,NaN,-54.054024,NaN
2003-02-11,2003-03-04,Infinity,NaN,86.48643,NaN
2003-02-12,2003-03-05,Infinity,NaN,113.513565,NaN
2003-02-13,2003-03-06,Infinity,NaN,105.40527,NaN
2003-02-14,2003-03-07,Infinity,NaN,16.216078,NaN
2003-02-18,2003-03-10,Infinity,NaN,81.08116,NaN
2003-02-19,2003-03-11,Infinity,NaN,127.027145,NaN
2003-02-20,2003-03-12,Infinity,NaN,240.54045,NaN
2003-02-21,2003-03-13,Infinity,NaN,113.513565,NaN
2003-02-24,2003-03-14,Infinity,NaN,-51.61278,NaN
2003-02-25,2003-03-17,Infinity,NaN,-326.08627,NaN
2003-02-26,2003-03-18,Infinity,NaN,-82.222145,NaN
2003-02-27,2003-03-19,Infinity,NaN,-0.0,NaN
2003-02-28,2003-03-20,Infinity,NaN,-24.99997,NaN
2003-03-03,2003-03-21,Infinity,NaN,-25.0,NaN
2003-03-04,2003-03-24,Infinity,NaN,27.27278,NaN
2003-03-05,2003-03-25,Infinity,NaN,169.69684,NaN
2003-03-06,2003-03-26,Infinity,NaN,200.0,NaN
2003-03-07,2003-03-27,Infinity,NaN,172.72722,NaN
2003-03-10,2003-03-28,Infinity,NaN,196.96964,NaN
2003-03-11,2003-03-31,Infinity,NaN,412.12122,NaN
2003-03-12,2003-04-01,Infinity,NaN,381.81833,NaN
2003-03-13,2003-04-02,Infinity,NaN,82.12121,NaN
2003-03-14,2003-04-03,Infinity,NaN,69.696846,NaN
2003-03-17,2003-04-04,Infinity,NaN,93.939255,NaN
2003-03-18,2003-04-07,Infinity,NaN,-90.90917,NaN
2003-03-19,2003-04-08,Infinity,NaN,90.90917,NaN
2003-03-20,2003-04-09,Infinity,NaN,93.939255,NaN
2003-03-21,2003-04-10,Infinity,NaN,219.99982,NaN
2003-03-24,2003-04-11,Infinity,NaN,-78.947845,NaN
2003-03-25,2003-04-14,Infinity,NaN,142.10532,NaN
2003-03-26,2003-04-15,Infinity,NaN,68.42076,NaN
2003-03-27,2003-04-16,Infinity,NaN,-263.15848,NaN
2003-03-28,2003-04-17,Infinity,NaN,-163.636,NaN
2003-03-31,2003-04-21,Infinity,NaN,-63.636524,NaN
2003-04-01,2003-04-22,Infinity,NaN,-64.58348,NaN
2003-04-02,2003-04-23,Infinity,NaN,-199.99957,NaN
2003-04-03,2003-04-24,Infinity,NaN,6.0974703,NaN
2003-04-04,2003-04-25,Infinity,NaN,69.56529,NaN
2003-04-07,2003-04-28,Infinity,NaN,47.826035,NaN
2003-04-08,2003-04-29,Infinity,NaN,-0.0,NaN
2003-04-09,2003-04-30,Infinity,NaN,-6.5219016,NaN
2003-04-10,2003-05-01,Infinity,NaN,-4.444548,NaN
2003-04-11,2003-05-02,Infinity,NaN,-17.777767,NaN
2003-04-14,2003-05-05,Infinity,NaN,-90.47684,NaN
2003-04-15,2003-05-06,Infinity,NaN,19.048138,NaN
2003-04-16,2003-05-07,Infinity,NaN,4.7620344,NaN
2003-04-17,2003-05-08,Infinity,NaN,95.23888,NaN
2003-04-21,2003-05-09,Infinity,NaN,-57.143505,NaN
2003-04-22,2003-05-12,Infinity,NaN,-20.68954,NaN
2003-04-23,2003-05-13,Infinity,NaN,-58.62092,NaN
2003-04-24,2003-05-14,Infinity,NaN,-20.833035,NaN
2003-04-25,2003-05-15,Infinity,NaN,-170.83344,NaN
2003-04-28,2003-05-16,Infinity,NaN,39.02437,NaN
2003-04-29,2003-05-19,Infinity,NaN,114.634026,NaN
2003-04-30,2003-05-20,Infinity,NaN,78.04874,NaN
